Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType_New_Visitor,VisitorType_Returning_Visitor,VisitorType_Other,Weekend,Revenue
0,0,0,0,116,5389.883333,0.009565217,0.020786749,0,0,11,3,2,1,1,0,1,0,0,0
0,0,0,0,118,3211.344872,0.006779661,0.016468927,3.05990612,0,11,2,2,9,2,0,1,0,1,1
0,0,0,0,119,1243.180556,0,0.007668207,1.809360775,0,5,2,2,1,2,0,1,0,0,0
0,0,0,0,12,1012.2,0,0.033333333,0,0,7,2,2,7,4,0,1,0,0,0
0,0,0,0,12,103,0.133333333,0.166666667,0,0.6,5,2,2,1,3,0,1,0,0,0
0,0,0,0,12,1077,0.018181818,0.054545455,0,0,5,2,2,2,1,0,1,0,0,0
0,0,0,0,12,1111,0,0.033333333,0,0.6,5,2,2,5,1,0,1,0,0,0
0,0,0,0,12,1145.416667,0.009090909,0.048484848,0,0,11,3,2,8,10,0,1,0,1,0
0,0,0,0,12,115,0.083333333,0.1,0,0,12,3,2,8,1,0,1,0,0,0
0,0,0,0,12,115.05,0,0.018181818,0,0,5,4,2,1,3,0,1,0,1,0
0,0,0,0,12,115.25,0.066666667,0.108333333,0,0,11,2,2,1,1,0,1,0,0,0
0,0,0,0,12,115.6666667,0.058333333,0.091666667,0,0,11,2,4,4,3,0,1,0,0,1
0,0,0,0,12,1165.333333,0.004166667,0.043055556,0,0,3,2,2,3,2,0,1,0,0,0
0,0,0,0,12,1178.666667,0.024242424,0.053030303,0,0,3,1,1,6,3,0,1,0,0,0
0,0,0,0,12,121.5,0.025,0.066666667,0,0,5,2,4,1,2,0,1,0,1,0
0,0,0,0,12,127,0.016666667,0.041666667,0,0,3,2,2,9,1,0,1,0,0,0
0,0,0,0,12,1287,0,0.016666667,0,0.4,5,4,2,2,13,0,1,0,0,0
0,0,0,0,12,129,0,0.033333333,0,0,2,1,1,3,2,0,1,0,0,0
0,0,0,0,12,130.5,0,0.008333333,0,0,3,2,2,1,10,0,1,0,0,0
0,0,0,0,12,136.5,0.016666667,0.033333333,0,0,5,2,2,3,3,0,1,0,0,0
0,0,0,0,12,139.8,0.066666667,0.091666667,0,0,8,3,2,1,13,0,1,0,0,0
0,0,0,0,12,142.75,0.016666667,0.043055556,0,0,11,1,1,6,2,0,1,0,0,0
0,0,0,0,12,1437.75,0.016666667,0.066666667,0,0,11,2,2,3,1,0,1,0,0,0
0,0,0,0,12,146.1333333,0.05,0.066666667,0,0,7,2,2,1,1,0,1,0,0,0
0,0,0,0,12,148.75,0.02,0.056666667,0,0,11,1,1,1,3,0,1,0,0,0
0,0,0,0,12,1484,0,0.016666667,0,0,3,2,2,7,1,0,1,0,0,0
0,0,0,0,12,152,0,0.002380952,0,1,5,3,2,1,2,0,1,0,1,0
0,0,0,0,12,153.625,0,0.008333333,0,0,11,2,2,3,2,1,0,0,0,1
0,0,0,0,12,155,0.066666667,0.091666667,0,0,11,4,2,1,1,0,1,0,0,0
0,0,0,0,12,157,0.008333333,0.033333333,0,0,11,3,2,7,1,0,1,0,0,0
0,0,0,0,12,162,0.05,0.066666667,0,0,2,1,1,1,3,0,1,0,0,0
0,0,0,0,12,1638.5,0.083333333,0.116666667,0,0.8,5,2,2,5,13,0,1,0,0,0
0,0,0,0,12,1653.6,0.016666667,0.027777778,0,0,7,3,2,4,3,0,1,0,0,0
0,0,0,0,12,166,0.028571429,0.071428571,0,0,3,2,2,1,1,0,1,0,1,0
0,0,0,0,12,166.0833333,0.016666667,0.025,0,0,11,1,1,1,2,0,1,0,1,0
0,0,0,0,12,167.2222222,0,0.001666667,0,0,3,3,2,1,3,0,1,0,1,0
0,0,0,0,12,168,0.041666667,0.063888889,0,0,11,2,2,1,1,0,1,0,0,0
0,0,0,0,12,168.2857143,0,0.069444444,0,0.8,5,2,2,2,2,0,1,0,0,0
0,0,0,0,12,169.3,0,0.016666667,0,0,3,2,2,3,2,0,1,0,1,0
0,0,0,0,12,173,0,0.016666667,0,0.8,5,1,1,6,1,0,1,0,0,0
0,0,0,0,12,173.5,0,0.008333333,0,0,12,2,2,2,2,0,1,0,0,0
0,0,0,0,12,183.625,0.016666667,0.027777778,0,0,11,3,2,1,2,0,1,0,0,0
0,0,0,0,12,190.5,0.090909091,0.109090909,0,0,12,1,1,6,1,0,1,0,1,0
0,0,0,0,12,1952.75,0.033333333,0.068333333,0,0,11,2,4,8,1,0,1,0,0,0
0,0,0,0,12,197.5,0,0.008333333,0,0,5,2,5,7,1,0,1,0,0,0
0,0,0,0,12,198,0.016666667,0.075,0,0,3,2,2,3,2,0,1,0,0,0
0,0,0,0,12,200,0,0.047222222,0,0,3,2,2,1,2,0,1,0,1,0
0,0,0,0,12,201.3333333,0.016666667,0.035714286,0,0,11,3,2,1,13,0,1,0,1,0
0,0,0,0,12,201.6666667,0.018181818,0.054545455,0,0.6,5,2,2,3,1,0,1,0,0,0
0,0,0,0,12,202,0,0.041666667,0,0,5,2,2,7,14,0,1,0,0,0
0,0,0,0,12,207,0,0.036666667,0,0,3,2,2,3,2,0,1,0,0,0
0,0,0,0,12,213.2833333,0.016666667,0.041666667,0,0,8,3,2,3,4,0,1,0,0,0
0,0,0,0,12,213.5,0.016666667,0.033333333,0,0.2,5,4,1,1,3,0,1,0,0,0
0,0,0,0,12,218.5,0,0.045833333,0,0,3,1,1,4,2,0,1,0,0,0
0,0,0,0,12,222.2557143,0.009090909,0.012121212,0,0,9,3,2,5,2,0,1,0,0,0
0,0,0,0,12,223.8,0.027777778,0.017777778,0,0,7,1,1,2,4,0,1,0,1,0
0,0,0,0,12,231.75,0,0.016666667,0,0,11,1,1,2,1,0,1,0,0,0
0,0,0,0,12,234,0.015384615,0.053846154,0,0,5,2,2,4,14,0,1,0,1,0
0,0,0,0,12,240.4166667,0,0.061688312,0,0,3,3,2,1,6,0,1,0,0,0
0,0,0,0,12,241.2,0.05,0.054166667,0,1,5,3,2,6,4,0,1,0,1,0
0,0,0,0,12,247,0,0.016666667,0,0,12,8,1,3,1,0,1,0,1,0
0,0,0,0,12,249.5,0.005555556,0.025,0,0,3,2,7,7,1,0,1,0,0,0
0,0,0,0,12,250.25,0.05,0.083333333,0,0,12,1,1,1,3,0,1,0,1,0
0,0,0,0,12,252.75,0,0.016666667,0,0,12,2,2,7,3,0,1,0,0,0
0,0,0,0,12,259.5,0.008333333,0.033333333,0,0,5,2,4,6,6,0,1,0,0,0
0,0,0,0,12,260,0.05,0.083333333,0,0.6,5,1,1,7,1,0,1,0,0,0
0,0,0,0,12,261,0.033333333,0.083333333,0,0,3,2,2,7,1,0,1,0,0,0
0,0,0,0,12,262.9166667,0.008333333,0.055555556,0,0,12,1,6,1,2,0,1,0,0,0
0,0,0,0,12,265.1666667,0.011111111,0.026111111,0,0.2,2,3,2,1,3,0,1,0,0,0
0,0,0,0,12,272.6666667,0,0.009090909,0,0,5,3,2,1,4,1,0,0,0,0
0,0,0,0,12,274.75,0,0.030555556,0,0,11,2,2,1,1,0,1,0,0,0
0,0,0,0,12,276,0,0.016666667,0,0,12,2,2,8,2,1,0,0,0,0
0,0,0,0,12,279.547619,0,0.019047619,0,0,11,3,2,1,3,0,1,0,0,0
0,0,0,0,12,281.5,0.016666667,0.020833333,0,0,5,2,4,7,4,0,1,0,1,0
0,0,0,0,12,282.75,0.016666667,0.052777778,0,0,11,2,2,1,13,0,1,0,0,0
0,0,0,0,12,285.1666667,0,0.002597403,0,0,5,1,1,5,4,0,1,0,0,0
0,0,0,0,12,292.875,0,0.028333333,0,0,11,4,2,3,2,0,1,0,1,0
0,0,0,0,12,293.5,0.05,0.075,0,0.6,5,3,2,1,13,0,1,0,0,0
0,0,0,0,12,303.5,0.016666667,0.016666667,0,0,12,1,1,7,2,0,1,0,1,0
0,0,0,0,12,304.75,0,0.025,0,0.8,5,1,2,3,4,0,1,0,0,0
0,0,0,0,12,305.4,0,0.019444444,0,0,12,3,2,1,11,0,1,0,0,0
0,0,0,0,12,309.3666667,0.014285714,0.019047619,14.37785831,0,9,3,2,1,6,1,0,0,0,1
0,0,0,0,12,312.0333333,0,0.009090909,17.808,0,5,2,2,8,6,0,1,0,0,1
0,0,0,0,12,312.35,0,0.041666667,0,0,11,2,2,1,2,0,1,0,0,0
0,0,0,0,12,312.6666667,0,0.033333333,0,0,5,1,1,1,4,0,1,0,0,0
0,0,0,0,12,315.7797619,0.016666667,0.025,0,0,11,1,1,9,2,0,1,0,1,0
0,0,0,0,12,317.8333333,0,0.005555556,0,0,2,1,1,1,4,0,1,0,1,0
0,0,0,0,12,323,0.033333333,0.066666667,0,0,3,2,2,1,3,0,1,0,1,0
